subject_id,trial,sentence_id,condition,sentence,target_position,n_saccades_detected,n_saccades_after_verb_onset,first_saccade_latency_s,first_saccade_duration_s,first_saccade_peak_vel_deg_s,first_saccade_landing_aoi,first_saccade_is_target,first_saccade_is_object,rawsample_prop_pos1,saccade_prop_pos1,rawsample_prop_pos2,saccade_prop_pos2,rawsample_prop_pos3,saccade_prop_pos3,rawsample_prop_pos4,saccade_prop_pos4,prop_target_critical_window,saccade_prop_target,no_object_gaze_critical_window,n_saccades_landed_critical_window,target_object,first_saccade_chosen_object
subject-24,43,18,restrictive,The boy will kick the football,3,11,1,1.2439,0.0335,322.7,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,football,subject
subject-24,44,6,restrictive,The housewife will fry the mushrooms,3,11,0,,,,,,,,,,,,,,,,,True,0,mushrooms,
subject-24,45,47,non-restrictive,The girl will move the carpet,4,11,1,0.1589,0.0137,208.7,pos2,False,True,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,carpet,roller
subject-24,46,14,restrictive,The boy will walk the dog,3,15,5,0.0613,0.0136,274.1,pos4,False,True,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,dog,bird
subject-24,47,42,restrictive,The woman will sew the shirt,3,13,3,0.6644,0.0134,138.0,pos2,False,True,0.0,,1.0,,0.0,,0.0,,0.0,,False,0,shirt,ruler
subject-24,48,21,non-restrictive,The woman will move the flower,2,16,3,0.3098,0.0139,284.7,pos4,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,1,flower,vase
subject-24,49,45,non-restrictive,The chef will carry the carrot,2,15,5,0.1121,0.0134,161.8,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,carrot,laddle
subject-3,0,6,non-restrictive,The housewife will  wash the mushrooms,4,8,0,,,,,,,,,,,,,,,,,True,0,mushrooms,
subject-3,1,31,restrictive,The woman will open the bottle,1,6,1,0.9546,0.0602,376.9,pos2,False,True,,,,,,,,,,,True,0,bottle,lemon
subject-3,2,12,non-restrictive,The man will watch the boat,2,7,2,0.0986,0.0134,297.0,subject,False,False,,,,,,,,,,,True,0,boat,subject
subject-3,3,19,restrictive,The chef will slice the bread,1,6,1,1.4444,0.0469,180.9,pos1,True,True,,,,,,,,,,,True,0,bread,bread
subject-3,4,49,restrictive,The man will lick the stamp,3,7,0,,,,,,,,,,,,,,,,,True,0,stamp,
subject-3,5,42,non-restrictive,The woman will wash the shirt,4,13,1,0.986,0.0538,278.2,pos4,True,True,,,,,,,,,,,True,0,shirt,shirt
subject-3,6,25,restrictive,The man will paint the canvas,3,6,1,1.4725,0.0671,378.4,pos2,False,True,,,,,,,,,,,True,0,canvas,rope
subject-3,7,32,non-restrictive,The woman will carry the beer,2,10,2,0.6672,0.0535,899.8,pos3,False,True,,,,,,,,,,,True,0,beer,mug
subject-3,8,7,restrictive,The doctor will inject the child,1,6,2,1.0278,0.0604,295.8,elsewhere,False,False,,,,,,,,,,,True,0,child,elsewhere
subject-3,9,23,restrictive,The girl will knit the scarf,1,5,2,0.9217,0.0671,270.1,elsewhere,False,False,,,,,,,,,,,True,0,scarf,elsewhere
subject-3,10,46,non-restrictive,The musician will move the violin,4,7,1,0.4069,0.04,376.2,subject,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,1,violin,subject
subject-3,11,29,restrictive,The grandmother will read the newspaper,3,6,1,0.7758,0.0603,268.8,pos1,False,True,,,,,,,,,,,True,0,newspaper,eraser
subject-3,12,38,non-restrictive,The woman will carry the apron,4,6,1,1.2226,0.0535,433.7,pos2,False,True,,,,,,,,,,,True,0,apron,broom
subject-3,13,3,restrictive,The woman will bathe the baby,1,8,2,0.6635,0.0737,288.1,pos3,False,True,,,,,,,,,,,True,0,baby,stool
subject-3,14,28,non-restrictive,The cat will push the milk,2,7,2,0.9643,0.0539,261.9,pos1,False,True,,,,,,,,,,,True,0,milk,sock
subject-3,15,1,restrictive,The woman will drink the wine,3,6,1,1.1208,0.0402,239.4,pos4,False,True,,,,,,,,,,,True,0,wine,cheese
subject-3,16,16,non-restrictive,The woman will  carry the dress,2,5,1,1.269,0.0536,461.3,pos2,True,True,,,,,,,,,,,True,0,dress,dress
subject-3,17,5,restrictive,The hiker will climb the mountain,3,9,3,0.054,0.0133,108.9,elsewhere,False,False,,,,,,,,,,,True,0,mountain,elsewhere
subject-3,18,13,restrictive,The man will smoke the cigarettes,3,8,1,0.5803,0.0533,263.8,pos1,False,True,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,cigarettes,briefcase
subject-3,19,27,restrictive,The boy will dim the lamp,1,6,1,1.305,0.074,265.6,pos4,False,True,,,,,,,,,,,True,0,lamp,picture
subject-3,20,18,non-restrictive,The boy will touch the football,4,5,1,0.669,0.0602,259.0,pos1,False,True,,,,,,,,,,,True,0,football,stick
subject-3,21,37,restrictive,The boy will peel the banana,3,6,1,1.5606,0.0608,322.5,pos2,False,True,,,,,,,,,,,True,0,banana,key
subject-3,22,45,restrictive,The chef will grate the carrot,3,3,1,0.646,0.0405,288.8,elsewhere,False,False,,,,,,,,,,,True,0,carrot,elsewhere
subject-3,23,2,non-restrictive,The policeman will search the man,4,8,2,0.7025,0.0667,258.7,pos1,False,True,,,,,,,,,,,True,0,man,car
subject-3,24,47,restrictive,The girl will vacuum the carpet,1,10,2,1.092,0.047,280.5,pos4,False,True,,,,,,,,,,,True,0,carpet,footstool
subject-3,25,48,non-restrictive,The child will carry the balloon,2,8,1,1.3896,0.047,276.6,pos4,False,True,,,,,,,,,,,True,0,balloon,flag
subject-3,26,36,non-restrictive,The kid will stack the lego,2,9,2,0.653,0.0402,554.6,elsewhere,False,False,,,,,,,,,,,True,0,lego,elsewhere
subject-3,27,10,non-restrictive,The man will wipe the washing machine,4,7,1,1.5771,0.0804,233.8,pos1,False,True,,,,,,,,,,,True,0,washing-machine,mirror
subject-3,28,35,restrictive,The girl will apply the mascara,1,7,2,1.1101,0.067,293.9,pos1,True,True,,,,,,,,,,,True,0,mascara,mascara
subject-3,29,41,restrictive,The boy will squeeze the orange,3,9,1,1.1563,0.0598,284.0,pos1,False,True,,,,,,,,,,,True,0,orange,cone
subject-3,30,30,non-restrictive,The girl will grab the dice,4,6,1,0.8607,0.0803,438.4,pos3,False,True,,,,,,,,,,,True,0,dice,headphones
subject-3,31,44,non-restrictive,The baker will inspect the dough,2,7,1,0.9417,0.0541,239.2,pos4,False,True,,,,,,,,,,,True,0,dough,ladle
subject-3,32,21,restrictive,The woman will water the flower,3,3,1,0.7546,0.0669,498.7,pos3,True,True,,,,,,,,,,,True,0,flower,flower
subject-3,33,8,non-restrictive,The woman will dust the piano,2,4,1,1.3754,0.0669,390.5,pos2,True,True,,,,,,,,,,,True,0,piano,piano
subject-3,34,17,restrictive,The man will chop the wood,3,7,0,,,,,,,,,,,,,,,,,True,0,wood,
subject-3,35,9,restrictive,The woman will read the book,3,5,1,0.9649,0.0602,213.3,pos1,False,True,,,,,,,,,,,True,0,book,cup
subject-3,36,39,restrictive,The boy will tie the shoelace,1,7,2,1.4686,0.0536,231.2,elsewhere,False,False,,,,,,,,,,,True,0,shoelace,elsewhere
subject-3,37,15,restrictive,The businessman will wear the hat,1,6,4,0.0465,0.0402,143.7,elsewhere,False,False,,,,,,,,,,,True,1,hat,elsewhere
subject-3,38,0,non-restrictive,The boy will move the cake,2,3,1,1.3321,0.0734,334.6,pos4,False,True,,,,,,,,,,,True,0,cake,toy-train
subject-3,39,40,non-restrictive,The girl will hold the blouse,2,2,0,,,,,,,,,,,,,,,,,True,0,blouse,
subject-3,40,34,non-restrictive,The boy will move the radio,4,5,2,0.76,0.0535,586.7,elsewhere,False,False,,,,,,,,,,,True,0,radio,elsewhere
subject-3,41,24,non-restrictive,The girl will lift the rabbit,2,4,1,0.8707,0.0608,511.7,pos3,False,True,,,,,,,,,,,True,0,rabbit,plate
subject-3,42,14,non-restrictive,The boy will feed the dog,4,5,1,1.4285,0.0605,440.0,pos2,False,True,,,,,,,,,,,True,0,dog,ball
subject-3,43,43,restrictive,The man will lock the safe,1,7,1,0.9222,0.0338,540.8,pos3,False,True,,,,,,,,,,,True,0,safe,bolt
subject-3,44,26,non-restrictive,The woman will blow grab the candle,4,5,1,0.872,0.0671,433.7,pos3,False,True,,,,,,,,,,,True,0,candle,coaster
subject-3,45,11,restrictive,The baby will ring the bell,1,4,1,0.9966,0.0735,275.9,pos1,True,True,,,,,,,,,,,True,0,bell,bell
subject-3,46,4,non-restrictive,The boy will throw the ball,2,5,1,1.1361,0.0669,289.3,pos4,False,True,,,,,,,,,,,True,0,ball,acorns
subject-3,47,33,restrictive,The boy will unzip the suitcase,3,4,2,0.0232,0.0537,305.2,subject,False,False,,,,,,,,,,,True,0,suitcase,subject
subject-3,48,20,non-restrictive,The baby will grab the kitten,2,5,3,0.4617,0.0471,473.7,subject,False,False,0.0,,1.0,,0.0,,0.0,,1.0,,False,1,kitten,subject
subject-3,49,22,non-restrictive,The girl will hang the coat,4,8,2,0.6184,0.067,316.7,pos1,False,True,,,,,,,,,,,True,0,coat,hook
subject-4,0,21,non-restrictive,The woman will move the flower,4,10,1,0.7456,0.0403,245.6,pos4,True,True,,,,,,,,,,,True,0,flower,flower
subject-4,1,44,restrictive,The baker will knead the dough,3,12,1,0.0436,0.0202,410.9,pos3,True,True,0.0,,0.0,,1.0,,0.0,,1.0,,False,0,dough,dough
subject-4,2,8,restrictive,The woman will play the piano,3,10,3,0.1102,0.0267,307.7,subject,False,False,0.5669,0.5,0.0,0.0,0.4331,0.5,0.0,0.0,0.4331,0.5,False,2,piano,subject
subject-4,3,24,restrictive,The girl will groom the rabbit,3,12,2,0.8062,0.0401,225.1,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,1.0,,False,0,rabbit,elsewhere
subject-4,4,31,non-restrictive,The woman will examine the bottle,2,13,3,0.4882,0.054,312.3,pos1,False,True,0.9226,0.0,0.0,0.0,0.0774,1.0,0.0,0.0,0.0,0.0,False,1,bottle,seed
subject-4,5,3,non-restrictive,The woman will touch the baby,2,11,4,0.2241,0.0469,487.1,subject,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,baby,subject
subject-4,6,29,non-restrictive,The grandmother will eadturn the newspaper,4,9,2,0.9923,0.0403,331.6,pos2,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,newspaper,eraser
subject-4,7,1,non-restrictive,The woman will try the wine,4,12,1,1.0272,0.0333,215.1,pos2,False,True,,,,,,,,,,,True,0,wine,chair
subject-4,8,38,restrictive,The woman will tie the apron,1,14,5,0.5262,0.0471,255.9,pos2,False,True,0.0,0.0,0.2908,1.0,0.7092,0.0,0.0,0.0,0.0,0.0,False,1,apron,mop
subject-4,9,17,non-restrictive,The man will  move the wood,4,9,1,1.0948,0.0402,424.7,pos1,False,True,,,,,,,,,,,True,0,wood,bucket
subject-4,10,11,non-restrictive,The baby will kick the bell,2,11,1,0.5569,0.0538,392.2,pos1,False,True,,,,,,,,,,,True,0,bell,bricks
subject-4,11,16,restrictive,The woman will wear the dress,3,9,1,0.9733,0.047,235.6,pos2,False,True,,,,,,,,,,,True,0,dress,ribbon
subject-4,12,45,non-restrictive,The chef will carry the carrot,4,9,2,1.157,0.0134,383.4,elsewhere,False,False,,,,,,,,,,,True,0,carrot,elsewhere
subject-4,13,14,restrictive,The boy will walk the dog,1,13,5,0.6642,0.0268,178.5,pos3,False,True,,,,,,,,,,,True,0,dog,ball
subject-4,14,6,restrictive,The housewife will fry the mushrooms,1,10,2,0.4001,0.0403,521.3,pos1,True,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1,mushrooms,mushrooms
subject-4,15,30,restrictive,The girl will roll the dice,1,10,2,1.0854,0.0134,282.8,elsewhere,False,False,,,,,,,,,,,True,0,dice,elsewhere
subject-4,16,49,non-restrictive,The man will pick up the stamp,4,7,1,0.7493,0.0265,432.4,subject,False,False,,,,,,,,,,,True,0,stamp,subject
subject-4,17,18,restrictive,The boy will kick the football,1,10,5,0.601,0.0136,325.3,elsewhere,False,False,,,,,,,,,,,True,0,football,elsewhere
subject-4,18,12,restrictive,The man will sail the boat,3,11,3,0.8604,0.0536,539.8,pos1,False,True,,,,,,,,,,,True,0,boat,sun
subject-4,19,42,restrictive,The woman will sew the shirt,1,13,4,0.919,0.0536,358.3,pos1,True,True,,,,,,,,,,,True,0,shirt,shirt
subject-4,20,2,restrictive,The policeman will arrest the man,1,9,3,0.3946,0.0335,494.9,pos3,False,True,0.0,0.0,0.1815,1.0,0.8185,0.0,0.0,0.0,0.0,0.0,False,1,man,houses
subject-4,21,41,non-restrictive,The boy will move the orange,4,8,1,0.3216,0.0333,593.4,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,1,orange,elsewhere
subject-4,22,15,non-restrictive,The businessman will  forget the hat,2,9,2,0.2599,0.0268,171.5,elsewhere,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,hat,elsewhere
subject-4,23,48,restrictive,The child will inflate the balloon,3,11,3,0.8322,0.0268,351.7,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,balloon,elsewhere
subject-4,24,40,restrictive,The girl will button the blouse,3,13,4,0.2159,0.0335,417.6,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,blouse,elsewhere
subject-4,25,10,restrictive,The man will repair the washing machine,1,6,2,0.8783,0.0136,400.2,subject,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,washing-machine,subject
subject-4,26,0,restrictive,The boy will eat the cake,3,9,3,0.5475,0.0536,275.2,pos1,False,True,,,,,,,,,,,True,0,cake,toy-train
subject-4,27,9,non-restrictive,The woman will open the book,4,12,2,1.0463,0.0604,444.9,pos1,False,True,,,,,,,,,,,True,0,book,door
subject-4,28,33,non-restrictive,The boy will open the suitcase,4,10,3,0.0226,0.0267,275.7,subject,False,False,,,,,,,,,,,True,0,suitcase,subject
subject-4,29,25,non-restrictive,The man will move the canvas,4,8,1,1.0347,0.0331,316.8,pos3,False,True,,,,,,,,,,,True,0,canvas,rope
subject-4,30,4,restrictive,The boy will bounce the ball,3,11,4,0.4487,0.0201,382.4,subject,False,False,,,,,,,,,,,True,1,ball,subject
subject-4,31,5,non-restrictive,The hiker will photograph the mountain,4,8,1,1.106,0.0535,383.4,pos2,False,True,,,,,,,,,,,True,0,mountain,cactus
subject-4,32,39,non-restrictive,The boy will move the shoelace,2,9,4,0.1473,0.0335,510.5,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,shoelace,elsewhere
subject-4,33,43,non-restrictive,The man will wipe the safe,2,10,1,0.8957,0.0403,450.3,elsewhere,False,False,,,,,,,,,,,True,0,safe,elsewhere
subject-4,34,26,restrictive,The woman will blow out the candle,1,12,4,0.6507,0.0337,330.0,elsewhere,False,False,,,,,,,,,,,True,1,candle,elsewhere
subject-4,36,47,non-restrictive,The girl will move the carpet,2,10,2,0.8624,0.0467,213.4,elsewhere,False,False,,,,,,,,,,,True,0,carpet,elsewhere
subject-4,37,23,non-restrictive,The girl will hold the scarf,2,14,5,0.3905,0.0537,502.8,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,scarf,pencil
subject-4,38,37,non-restrictive,The boy will move the banana,4,10,4,0.91,0.047,340.8,elsewhere,False,False,,,,,,,,,,,True,0,banana,elsewhere
subject-4,39,19,non-restrictive,The chef will clean the bread,2,12,4,0.2938,0.0537,437.7,elsewhere,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,False,2,bread,elsewhere
subject-4,40,7,non-restrictive,The doctor will check the child,2,18,5,0.2563,0.0333,337.3,subject,False,False,,,,,,,,,,,True,1,child,subject
subject-4,41,28,restrictive,The cat will drink the milk,3,14,4,0.7736,0.0471,426.4,pos3,True,True,,,,,,,,,,,True,0,milk,milk
subject-4,42,35,non-restrictive,The girl will squeeze the mascara,2,10,4,1.0535,0.047,477.5,elsewhere,False,False,,,,,,,,,,,True,0,mascara,elsewhere
subject-4,43,27,non-restrictive,The boy will touch the lamp,2,9,1,1.1206,0.0666,361.3,pos1,False,True,,,,,,,,,,,True,0,lamp,picture
subject-4,44,46,restrictive,The musician will tune the violin,1,9,2,0.4047,0.0535,694.7,pos2,False,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,violin,bow
subject-4,45,32,restrictive,The woman will brew the beer,3,11,3,0.5312,0.0334,274.7,elsewhere,False,False,,,,,,,,,,,True,0,beer,elsewhere
subject-4,46,36,restrictive,The kid will build the lego,3,11,4,0.2004,0.0267,129.1,elsewhere,False,False,,,,,,,,,,,True,0,lego,elsewhere
subject-4,47,22,restrictive,The girl will zip the coat,1,12,1,0.5899,0.0461,320.3,elsewhere,False,False,,,,,,,,,,,True,0,coat,elsewhere
subject-4,48,20,restrictive,The baby will hug the kitten,3,10,2,0.6705,0.0537,378.5,elsewhere,False,False,,,,,,,,,,,True,0,kitten,elsewhere
subject-4,49,13,non-restrictive,The man will  collect the cigarettes,4,12,3,0.9481,0.0335,292.0,pos2,False,True,,,,,,,,,,,True,0,cigarettes,briefcase
subject-5,0,21,restrictive,The woman will water the flower,4,21,5,0.152,0.0334,268.4,pos2,False,True,0.0,0.0,0.8529,0.0,0.1471,1.0,0.0,0.0,0.0,0.0,False,1,flower,vase
subject-5,1,9,restrictive,The woman will read the book,4,18,5,0.4758,0.0467,263.4,pos2,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,book,cup
subject-5,2,19,restrictive,The chef will slice the bread,2,14,4,0.3051,0.0471,289.6,pos2,True,True,0.0,,1.0,,0.0,,0.0,,1.0,,False,0,bread,bread
subject-5,3,8,non-restrictive,The woman will dust the piano,3,14,3,0.1898,0.0532,334.4,elsewhere,False,False,0.0,0.0,0.5947,0.0,0.4053,1.0,0.0,0.0,0.4053,1.0,False,1,piano,elsewhere
subject-5,4,37,restrictive,The boy will peel the banana,4,18,6,0.2813,0.0336,166.6,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,banana,subject
subject-5,5,41,restrictive,The boy will squeeze the orange,4,9,2,0.6607,0.0467,294.0,pos4,True,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,1,orange,orange
subject-5,6,43,restrictive,The man will lock the safe,2,13,5,0.5871,0.0606,309.2,pos4,False,True,,,,,,,,,,,True,0,safe,bolt
subject-5,7,13,restrictive,The man will smoke the cigarettes,4,11,2,0.7743,0.0603,359.8,pos4,True,True,,,,,,,,,,,True,0,cigarettes,cigarettes
subject-5,8,15,restrictive,The businessman will wear the hat,2,9,1,0.0067,0.0132,234.9,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,hat,elsewhere
subject-5,9,38,non-restrictive,The woman will carry the apron,1,12,3,1.2823,0.0601,297.8,pos3,False,True,,,,,,,,,,,True,0,apron,broom
subject-5,10,33,restrictive,The boy will unzip the suitcase,4,11,1,1.4704,0.0467,232.1,pos4,True,True,,,,,,,,,,,True,0,suitcase,suitcase
subject-5,11,49,restrictive,The man will lick the stamp,4,7,3,0.936,0.0535,247.5,elsewhere,False,False,,,,,,,,,,,True,0,stamp,elsewhere
subject-5,12,0,non-restrictive,The boy will move the cake,3,11,1,1.3524,0.0532,233.6,pos3,True,True,,,,,,,,,,,True,0,cake,cake
subject-5,13,12,non-restrictive,The man will watch the boat,3,13,2,1.103,0.0138,93.0,pos2,False,True,,,,,,,,,,,True,0,boat,car
subject-5,14,28,non-restrictive,The cat will push the milk,3,12,1,1.6076,0.0403,231.9,pos2,False,True,,,,,,,,,,,True,0,milk,sock
subject-5,15,25,restrictive,The man will paint the canvas,4,14,1,1.178,0.0872,299.0,pos2,False,True,,,,,,,,,,,True,0,canvas,peach
subject-5,16,35,restrictive,The girl will apply the mascara,2,12,5,0.4537,0.047,268.2,pos1,False,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,mascara,pot
subject-5,17,2,non-restrictive,The policeman will search the man,1,10,1,1.0242,0.0467,314.6,pos3,False,True,,,,,,,,,,,True,0,man,houses
subject-5,18,30,non-restrictive,The girl will grab the dice,1,12,1,0.6462,0.0269,208.0,elsewhere,False,False,,,,,,,,,,,True,0,dice,elsewhere
subject-5,19,27,restrictive,The boy will dim the lamp,2,13,1,2.4105,0.0402,272.2,subject,False,False,,,,,,,,,,,True,0,lamp,subject
subject-5,20,24,non-restrictive,The girl will lift the rabbit,3,15,2,1.1522,0.0133,66.4,pos3,True,True,,,,,,,,,,,True,0,rabbit,rabbit
subject-5,21,11,restrictive,The baby will ring the bell,2,8,1,1.5595,0.0134,108.1,pos1,False,True,,,,,,,,,,,True,0,bell,bricks
subject-5,22,10,non-restrictive,The man will wipe the washing machine,1,11,1,0.3779,0.0538,374.9,pos3,False,True,0.0,0.0,0.0,0.0,0.3836,1.0,0.6164,0.0,0.0,0.0,False,1,washing-machine,dog
subject-5,23,47,restrictive,The girl will vacuum the carpet,2,9,1,1.742,0.0336,250.8,subject,False,False,,,,,,,,,,,True,0,carpet,subject
subject-5,24,45,restrictive,The chef will grate the carrot,4,11,0,,,,,,,,,,,,,,,,,True,0,carrot,
subject-5,25,26,non-restrictive,The woman will blow grab the candle,1,16,5,0.8251,0.0602,354.9,pos1,True,True,,,,,,,,,,,True,0,candle,candle
subject-5,26,14,non-restrictive,The boy will feed the dog,1,15,4,1.0734,0.0336,246.2,pos3,False,True,,,,,,,,,,,True,0,dog,ball
subject-5,27,17,restrictive,The man will chop the wood,4,16,3,0.3065,0.0334,273.4,pos2,False,True,0.1819,0.0,0.8181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,wood,stone
subject-5,28,42,non-restrictive,The woman will wash the shirt,1,7,1,0.8321,0.0668,294.8,pos2,False,True,,,,,,,,,,,True,0,shirt,apple
subject-5,29,7,restrictive,The doctor will inject the child,2,13,1,0.1978,0.074,222.9,pos1,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,child,microscope
subject-5,30,23,restrictive,The girl will knit the scarf,2,11,1,0.9619,0.0669,351.2,pos4,False,True,,,,,,,,,,,True,0,scarf,needle
subject-5,31,48,non-restrictive,The child will carry the balloon,3,13,1,1.8377,0.04,275.2,subject,False,False,,,,,,,,,,,True,0,balloon,subject
subject-5,32,20,non-restrictive,The baby will grab the kitten,3,10,1,0.9838,0.0471,366.9,pos2,False,True,,,,,,,,,,,True,0,kitten,cup
subject-5,33,5,restrictive,The hiker will climb the mountain,4,8,2,0.5765,0.0603,299.5,pos4,True,True,,,,,,,,,,,True,0,mountain,mountain
subject-5,34,46,non-restrictive,The musician will move the violin,1,12,2,1.0635,0.0399,228.4,pos2,False,True,,,,,,,,,,,True,0,violin,bow
subject-5,35,29,restrictive,The grandmother will read the newspaper,4,10,1,0.6954,0.0666,309.2,pos1,False,True,,,,,,,,,,,True,0,newspaper,comb
subject-5,36,22,non-restrictive,The girl will hang the coat,1,12,2,1.1947,0.0471,503.3,pos4,False,True,,,,,,,,,,,True,0,coat,towel
subject-5,37,34,non-restrictive,The boy will move the radio,1,9,2,1.0877,0.0137,78.3,pos4,False,True,,,,,,,,,,,True,0,radio,pillow
subject-5,38,39,restrictive,The boy will tie the shoelace,2,9,0,,,,,,,,,,,,,,,,,True,0,shoelace,
subject-5,39,4,non-restrictive,The boy will throw the ball,3,9,1,1.0689,0.0333,197.1,pos3,True,True,,,,,,,,,,,True,0,ball,ball
subject-5,40,3,restrictive,The woman will bathe the baby,2,14,4,0.1947,0.0465,372.3,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,1.0,,False,0,baby,elsewhere
subject-5,41,36,non-restrictive,The kid will stack the lego,3,12,1,0.9073,0.0468,307.9,pos4,False,True,,,,,,,,,,,True,0,lego,papers
subject-5,42,44,non-restrictive,The baker will inspect the dough,3,9,2,1.009,0.0201,224.7,elsewhere,False,False,,,,,,,,,,,True,0,dough,elsewhere
subject-5,43,31,restrictive,The woman will open the bottle,2,7,0,,,,,,,,,,,,,,,,,True,0,bottle,
subject-5,44,6,non-restrictive,The housewife will  wash the mushrooms,1,15,2,0.6163,0.0537,330.3,pos1,True,True,,,,,,,,,,,True,0,mushrooms,mushrooms
subject-5,45,32,non-restrictive,The woman will carry the beer,3,12,2,0.7944,0.0602,323.7,pos2,False,True,,,,,,,,,,,True,0,beer,kettle
subject-5,46,18,non-restrictive,The boy will touch the football,1,12,2,1.1645,0.0604,361.9,pos3,False,True,,,,,,,,,,,True,0,football,feather
subject-5,47,1,restrictive,The woman will drink the wine,4,7,0,,,,,,,,,,,,,,,,,True,0,wine,
subject-5,48,40,non-restrictive,The girl will hold the blouse,3,14,2,1.0592,0.0405,247.9,pos1,False,True,,,,,,,,,,,True,0,blouse,toothbrish
subject-5,49,16,non-restrictive,The woman will  carry the dress,3,13,4,0.1236,0.0466,207.9,elsewhere,False,False,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,dress,elsewhere
subject-6,0,40,restrictive,The girl will button the blouse,4,14,4,1.0864,0.0334,583.9,pos1,False,True,,,,,,,,,,,True,0,blouse,pin
subject-6,1,13,non-restrictive,The man will  collect the cigarettes,1,9,4,0.6481,0.0334,452.7,pos1,True,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1,cigarettes,cigarettes
subject-6,2,12,restrictive,The man will sail the boat,4,10,0,,,,,,,,,,,,,,,,,True,0,boat,
subject-6,3,0,restrictive,The boy will eat the cake,4,10,3,0.9089,0.0538,574.8,elsewhere,False,False,,,,,,,,,,,True,0,cake,elsewhere
subject-6,4,45,non-restrictive,The chef will carry the carrot,1,11,2,1.0897,0.0335,539.2,elsewhere,False,False,,,,,,,,,,,True,0,carrot,elsewhere
subject-6,5,19,non-restrictive,The chef will clean the bread,3,3,1,1.5597,0.0202,326.8,pos1,False,True,,,,,,,,,,,True,0,bread,spatula
subject-6,6,43,non-restrictive,The man will wipe the safe,3,11,2,1.3111,0.0335,563.6,elsewhere,False,False,,,,,,,,,,,True,0,safe,elsewhere
subject-6,7,17,non-restrictive,The man will  move the wood,1,8,2,0.7801,0.0199,686.8,subject,False,False,,,,,,,,,,,True,0,wood,subject
subject-6,8,26,restrictive,The woman will blow out the candle,2,7,2,1.1733,0.0468,455.0,elsewhere,False,False,,,,,,,,,,,True,0,candle,elsewhere
subject-6,9,5,non-restrictive,The hiker will photograph the mountain,1,10,5,0.255,0.0136,749.5,subject,False,False,0.8335,,0.0,,0.1665,,0.0,,0.8335,,False,1,mountain,subject
subject-6,10,24,restrictive,The girl will groom the rabbit,4,5,1,0.7925,0.0465,456.3,pos1,False,True,,,,,,,,,,,True,0,rabbit,plate
subject-6,11,36,restrictive,The kid will build the lego,4,8,1,0.9307,0.0201,374.7,elsewhere,False,False,,,,,,,,,,,True,0,lego,elsewhere
subject-6,12,16,restrictive,The woman will wear the dress,4,7,1,0.9598,0.0332,402.6,pos1,False,True,,,,,,,,,,,True,0,dress,lantern
subject-6,13,18,restrictive,The boy will kick the football,2,2,1,1.2103,0.0269,630.3,elsewhere,False,False,,,,,,,,,,,True,0,football,elsewhere
subject-6,14,14,restrictive,The boy will walk the dog,2,7,1,1.4276,0.0536,500.5,pos4,False,True,,,,,,,,,,,True,0,dog,ball
subject-6,15,21,non-restrictive,The woman will move the flower,1,15,8,0.3839,0.0136,328.1,subject,False,False,,,,,,,,,,,True,3,flower,subject
