subject_id,trial,sentence_id,condition,sentence,target_position,n_saccades_detected,n_saccades_after_verb_onset,first_saccade_latency_s,first_saccade_duration_s,first_saccade_peak_vel_deg_s,first_saccade_landing_aoi,first_saccade_is_target,first_saccade_is_object,saccade_prop_pos1,saccade_prop_pos2,saccade_prop_pos3,saccade_prop_pos4,saccade_prop_target,n_saccades_landed_critical_window,target_object,first_saccade_chosen_object
subject-9,28,22,non-restrictive,The girl will hang the coat,3,9,1,0.3768,0.0542,324.4,pos3,True,True,0.0,0.0,1.0,0.0,1.0,1,coat,coat
subject-9,29,47,restrictive,The girl will vacuum the carpet,4,14,2,0.4022,0.04,208.6,pos3,False,True,0.0,0.5,0.5,0.0,0.0,2,carpet,footstool
subject-9,30,36,non-restrictive,The kid will stack the lego,1,11,0,,,,,,,,,,,,0,lego,
subject-9,31,23,restrictive,The girl will knit the scarf,4,15,1,0.1649,0.0737,321.7,pos4,True,True,0.0,0.0,0.0,1.0,1.0,1,scarf,scarf
subject-9,32,29,restrictive,The grandmother will read the newspaper,2,14,2,0.0193,0.0269,201.9,pos2,True,True,0.0,1.0,0.0,0.0,1.0,1,newspaper,newspaper
subject-9,33,3,restrictive,The woman will bathe the baby,4,12,0,,,,,,,,,,,,0,baby,
subject-9,34,2,non-restrictive,The policeman will search the man,3,10,0,,,,,,,,,,,,0,man,
subject-9,35,27,restrictive,The boy will dim the lamp,4,13,2,0.119,0.0537,350.2,elsewhere,False,False,0.0,0.0,1.0,0.0,0.0,2,lamp,elsewhere
subject-9,36,9,restrictive,The woman will read the book,2,10,0,,,,,,,,,,,,0,book,
subject-9,37,6,non-restrictive,The housewife will  wash the mushrooms,3,16,3,0.0471,0.0332,265.7,pos2,False,True,0.0,0.3333,0.3333,0.3333,0.3333,3,mushrooms,jug
subject-9,38,20,non-restrictive,The baby will grab the kitten,1,11,1,0.4212,0.0469,194.7,pos1,True,True,1.0,0.0,0.0,0.0,1.0,1,kitten,kitten
subject-9,39,12,non-restrictive,The man will watch the boat,1,14,2,0.306,0.02,348.2,pos1,True,True,1.0,0.0,0.0,0.0,1.0,1,boat,boat
subject-9,40,4,non-restrictive,The boy will throw the ball,1,10,1,0.3792,0.0605,265.8,pos4,False,True,0.0,0.0,0.0,1.0,0.0,1,ball,shuttle-cock
subject-9,41,39,restrictive,The boy will tie the shoelace,4,8,2,0.0887,0.0474,286.0,pos2,False,True,0.0,0.5,0.5,0.0,0.0,2,shoelace,mat
subject-9,42,38,non-restrictive,The woman will carry the apron,3,17,2,0.0838,0.0532,347.6,pos1,False,True,1.0,0.0,0.0,0.0,0.0,2,apron,broom
subject-9,43,21,restrictive,The woman will water the flower,2,9,1,0.3055,0.0606,232.3,pos4,False,True,0.0,0.0,0.0,1.0,0.0,1,flower,vase
subject-9,44,11,restrictive,The baby will ring the bell,4,7,0,,,,,,,,,,,,0,bell,
subject-9,45,13,restrictive,The man will smoke the cigarettes,2,14,1,0.1712,0.0474,282.8,pos3,False,True,0.0,0.0,1.0,0.0,0.0,1,cigarettes,filofax
subject-9,46,32,non-restrictive,The woman will carry the beer,1,10,1,0.2513,0.0742,286.5,pos2,False,True,0.0,1.0,0.0,0.0,0.0,1,beer,mug
subject-9,47,43,restrictive,The man will lock the safe,4,9,0,,,,,,,,,,,,0,safe,
subject-9,48,40,non-restrictive,The girl will hold the blouse,1,12,0,,,,,,,,,,,,0,blouse,
subject-9,49,18,non-restrictive,The boy will touch the football,3,11,2,0.2132,0.04,213.7,pos3,True,True,0.0,0.0,1.0,0.0,1.0,1,football,football
subject-1,0,6,non-restrictive,The housewife will  wash the mushrooms,3,14,1,0.1538,0.0339,223.3,subject,False,False,,,,,,1,mushrooms,subject
subject-1,1,15,restrictive,The businessman will wear the hat,4,9,0,,,,,,,,,,,,0,hat,
subject-1,2,39,restrictive,The boy will tie the shoelace,4,14,0,,,,,,,,,,,,0,shoelace,
subject-1,3,21,restrictive,The woman will water the flower,2,10,1,0.0782,0.0334,331.0,subject,False,False,,,,,,1,flower,subject
subject-1,4,38,non-restrictive,The woman will carry the apron,3,11,3,0.1034,0.0134,220.7,elsewhere,False,False,,,,,,3,apron,elsewhere
subject-1,5,4,non-restrictive,The boy will throw the ball,1,8,1,0.1514,0.0464,287.9,pos1,True,True,1.0,0.0,0.0,0.0,1.0,1,ball,ball
subject-1,6,29,restrictive,The grandmother will read the newspaper,2,15,1,0.4275,0.0469,374.1,pos2,True,True,0.0,1.0,0.0,0.0,1.0,1,newspaper,newspaper
subject-1,7,23,restrictive,The girl will knit the scarf,4,11,1,0.2723,0.0469,374.5,subject,False,False,,,,,,1,scarf,subject
subject-1,8,19,restrictive,The chef will slice the bread,4,11,1,0.1109,0.0535,486.4,pos4,True,True,0.0,0.0,0.0,1.0,1.0,1,bread,bread
subject-1,9,22,non-restrictive,The girl will hang the coat,3,14,2,0.0555,0.0269,189.8,elsewhere,False,False,,,,,,2,coat,elsewhere
subject-1,10,7,restrictive,The doctor will inject the child,4,11,1,0.0508,0.0332,299.1,subject,False,False,,,,,,1,child,subject
subject-1,11,43,restrictive,The man will lock the safe,4,12,0,,,,,,,,,,,,0,safe,
subject-1,12,8,non-restrictive,The woman will dust the piano,1,11,2,0.1495,0.0537,404.8,pos1,True,True,1.0,0.0,0.0,0.0,1.0,2,piano,piano
subject-1,13,30,non-restrictive,The girl will grab the dice,3,9,1,0.6661,0.0132,162.3,subject,False,False,,,,,,0,dice,subject
subject-1,14,36,non-restrictive,The kid will stack the lego,1,11,0,,,,,,,,,,,,0,lego,
subject-1,15,20,non-restrictive,The baby will grab the kitten,1,13,1,0.6155,0.0469,365.3,pos1,True,True,1.0,0.0,0.0,0.0,1.0,1,kitten,kitten
subject-1,16,5,restrictive,The hiker will climb the mountain,2,13,1,0.0738,0.0671,413.8,pos2,True,True,0.0,1.0,0.0,0.0,1.0,1,mountain,mountain
subject-1,17,1,restrictive,The woman will drink the wine,2,9,1,0.1763,0.0737,326.7,pos1,False,True,0.5,0.0,0.0,0.5,0.0,2,wine,lipstick
subject-1,18,32,non-restrictive,The woman will carry the beer,1,12,2,0.2249,0.0268,317.9,elsewhere,False,False,,,,,,2,beer,elsewhere
subject-1,19,3,restrictive,The woman will bathe the baby,4,11,1,0.5426,0.0474,380.4,pos4,True,True,0.0,0.0,0.0,1.0,1.0,1,baby,baby
subject-1,20,2,non-restrictive,The policeman will search the man,3,8,0,,,,,,,,,,,,0,man,
subject-1,21,46,non-restrictive,The musician will move the violin,3,13,0,,,,,,,,,,,,0,violin,
subject-1,22,16,non-restrictive,The woman will  carry the dress,1,15,2,0.117,0.0535,296.2,pos4,False,True,0.0,0.0,0.0,1.0,0.0,2,dress,ribbon
subject-1,23,18,non-restrictive,The boy will touch the football,3,11,1,0.2069,0.0535,446.3,pos3,True,True,0.0,0.0,1.0,0.0,1.0,2,football,football
subject-1,24,27,restrictive,The boy will dim the lamp,4,8,1,0.1266,0.0403,304.7,pos4,True,True,0.0,0.0,0.0,1.0,1.0,1,lamp,lamp
subject-1,25,13,restrictive,The man will smoke the cigarettes,2,14,1,0.4329,0.0464,358.9,elsewhere,False,False,,,,,,1,cigarettes,elsewhere
subject-1,26,24,non-restrictive,The girl will lift the rabbit,1,13,1,0.2349,0.0535,410.5,pos1,True,True,1.0,0.0,0.0,0.0,1.0,1,rabbit,rabbit
subject-1,27,42,non-restrictive,The woman will wash the shirt,3,11,3,0.0816,0.0198,428.2,elsewhere,False,False,0.0,0.0,0.0,1.0,0.0,3,shirt,elsewhere
subject-1,28,12,non-restrictive,The man will watch the boat,1,11,1,0.5543,0.0669,286.9,pos3,False,True,,,,,,0,boat,sun
subject-1,29,48,non-restrictive,The child will carry the balloon,1,9,0,,,,,,,,,,,,0,balloon,
subject-1,30,49,restrictive,The man will lick the stamp,2,12,1,0.0655,0.0535,306.7,subject,False,False,,,,,,1,stamp,subject
subject-1,31,10,non-restrictive,The man will wipe the washing machine,3,13,2,0.8604,0.0537,344.5,elsewhere,False,False,0.0,0.0,0.0,1.0,0.0,2,washing-machine,elsewhere
subject-1,32,9,restrictive,The woman will read the book,2,10,0,,,,,,,,,,,,0,book,
subject-1,33,37,restrictive,The boy will peel the banana,2,15,0,,,,,,,,,,,,0,banana,
subject-1,34,31,restrictive,The woman will open the bottle,4,15,1,0.4449,0.0139,321.5,pos3,False,True,0.0,0.0,1.0,0.0,0.0,2,bottle,seed
subject-1,35,28,non-restrictive,The cat will push the milk,1,14,1,0.315,0.04,347.2,pos4,False,True,0.0,0.0,0.0,1.0,0.0,1,milk,sock
subject-1,36,33,restrictive,The boy will unzip the suitcase,2,11,2,0.284,0.0337,320.7,subject,False,False,1.0,0.0,0.0,0.0,0.0,2,suitcase,subject
subject-1,37,25,restrictive,The man will paint the canvas,2,17,1,0.3338,0.0464,227.8,pos4,False,True,0.0,0.0,0.0,1.0,0.0,1,canvas,peach
subject-1,38,17,restrictive,The man will chop the wood,2,13,0,,,,,,,,,,,,0,wood,
subject-1,39,14,non-restrictive,The boy will feed the dog,3,14,2,0.0755,0.0469,426.2,pos1,False,True,1.0,0.0,0.0,0.0,0.0,2,dog,ball
subject-1,40,35,restrictive,The girl will apply the mascara,4,17,2,0.0919,0.0269,418.4,elsewhere,False,False,,,,,,2,mascara,elsewhere
subject-1,41,44,non-restrictive,The baker will inspect the dough,1,10,1,0.1651,0.0537,409.5,pos1,True,True,1.0,0.0,0.0,0.0,1.0,1,dough,dough
subject-1,42,11,restrictive,The baby will ring the bell,4,13,0,,,,,,,,,,,,0,bell,
subject-1,43,34,non-restrictive,The boy will move the radio,3,13,1,0.2381,0.0403,530.6,pos3,True,True,0.0,0.0,1.0,0.0,1.0,1,radio,radio
subject-1,44,47,restrictive,The girl will vacuum the carpet,4,7,1,0.1812,0.0737,358.1,pos2,False,True,0.0,1.0,0.0,0.0,0.0,1,carpet,roller
subject-1,45,45,restrictive,The chef will grate the carrot,2,14,0,,,,,,,,,,,,0,carrot,
subject-1,46,26,non-restrictive,The woman will blow grab the candle,3,12,1,0.336,0.0205,269.6,elsewhere,False,False,,,,,,1,candle,elsewhere
subject-1,47,41,restrictive,The boy will squeeze the orange,2,9,0,,,,,,,,,,,,0,orange,
subject-1,48,0,non-restrictive,The boy will move the cake,1,14,1,0.006,0.0203,198.7,elsewhere,False,False,,,,,,1,cake,elsewhere
subject-1,49,40,non-restrictive,The girl will hold the blouse,1,11,2,0.0682,0.0403,538.5,pos4,False,True,0.0,0.0,0.0,1.0,0.0,2,blouse,iron
subject-19,0,48,non-restrictive,The child will carry the balloon,2,6,0,,,,,,,,,,,,0,balloon,
subject-19,1,31,restrictive,The woman will open the bottle,1,7,0,,,,,,,,,,,,0,bottle,
subject-19,2,23,restrictive,The girl will knit the scarf,1,5,0,,,,,,,,,,,,0,scarf,
subject-19,3,40,non-restrictive,The girl will hold the blouse,2,10,0,,,,,,,,,,,,0,blouse,
subject-19,4,36,non-restrictive,The kid will stack the lego,2,8,2,0.0302,0.0332,353.6,subject,False,False,,,,,,2,lego,subject
subject-19,5,35,restrictive,The girl will apply the mascara,1,10,1,0.6681,0.0133,365.7,subject,False,False,,,,,,1,mascara,subject
subject-19,6,33,restrictive,The boy will unzip the suitcase,3,8,1,0.6058,0.0335,267.2,elsewhere,False,False,,,,,,1,suitcase,elsewhere
subject-19,7,37,restrictive,The boy will peel the banana,3,5,0,,,,,,,,,,,,0,banana,
subject-19,8,44,non-restrictive,The baker will inspect the dough,2,4,1,0.3527,0.0805,264.7,pos2,True,True,0.0,1.0,0.0,0.0,1.0,1,dough,dough
subject-19,9,5,restrictive,The hiker will climb the mountain,3,11,1,0.3416,0.054,500.0,pos3,True,True,0.0,0.0,1.0,0.0,1.0,1,mountain,mountain
subject-19,10,27,restrictive,The boy will dim the lamp,1,5,0,,,,,,,,,,,,0,lamp,
subject-19,11,29,restrictive,The grandmother will read the newspaper,3,5,0,,,,,,,,,,,,0,newspaper,
subject-19,12,17,restrictive,The man will chop the wood,3,5,0,,,,,,,,,,,,0,wood,
subject-19,13,6,non-restrictive,The housewife will  wash the mushrooms,4,6,0,,,,,,,,,,,,0,mushrooms,
subject-19,14,11,restrictive,The baby will ring the bell,1,4,0,,,,,,,,,,,,0,bell,
subject-19,15,20,non-restrictive,The baby will grab the kitten,2,9,0,,,,,,,,,,,,0,kitten,
subject-19,16,42,non-restrictive,The woman will wash the shirt,4,6,1,0.2023,0.0737,373.9,subject,False,False,,,,,,1,shirt,subject
subject-19,17,46,non-restrictive,The musician will move the violin,4,6,1,0.3401,0.0535,401.9,pos1,False,True,1.0,0.0,0.0,0.0,0.0,1,violin,bow
subject-19,18,16,non-restrictive,The woman will  carry the dress,2,6,0,,,,,,,,,,,,0,dress,
subject-19,19,19,restrictive,The chef will slice the bread,1,5,0,,,,,,,,,,,,0,bread,
subject-19,20,18,non-restrictive,The boy will touch the football,4,5,0,,,,,,,,,,,,0,football,
subject-19,21,41,restrictive,The boy will squeeze the orange,3,4,1,0.6403,0.0336,271.5,subject,False,False,,,,,,1,orange,subject
subject-19,22,39,restrictive,The boy will tie the shoelace,1,9,0,,,,,,,,,,,,0,shoelace,
subject-19,23,4,non-restrictive,The boy will throw the ball,2,5,0,,,,,,,,,,,,0,ball,
subject-19,24,22,non-restrictive,The girl will hang the coat,4,3,0,,,,,,,,,,,,0,coat,
subject-19,25,15,restrictive,The businessman will wear the hat,1,8,0,,,,,,,,,,,,0,hat,
subject-19,26,13,restrictive,The man will smoke the cigarettes,3,6,1,0.4994,0.0673,529.2,pos3,True,True,0.0,0.0,1.0,0.0,1.0,1,cigarettes,cigarettes
subject-19,27,12,non-restrictive,The man will watch the boat,2,9,1,0.4674,0.0535,418.6,subject,False,False,,,,,,1,boat,subject
subject-19,28,45,restrictive,The chef will grate the carrot,3,8,1,0.0431,0.0534,454.2,subject,False,False,,,,,,1,carrot,subject
subject-19,29,26,non-restrictive,The woman will blow grab the candle,4,7,1,0.4433,0.0536,406.9,subject,False,False,,,,,,1,candle,subject
subject-19,30,25,restrictive,The man will paint the canvas,3,5,0,,,,,,,,,,,,0,canvas,
subject-19,31,38,non-restrictive,The woman will carry the apron,4,8,2,0.03,0.0535,345.1,pos4,True,True,0.0,0.0,0.5,0.5,0.5,2,apron,apron
subject-19,32,3,restrictive,The woman will bathe the baby,1,4,0,,,,,,,,,,,,0,baby,
subject-19,33,2,non-restrictive,The policeman will search the man,4,6,0,,,,,,,,,,,,0,man,
subject-19,34,34,non-restrictive,The boy will move the radio,4,8,0,,,,,,,,,,,,0,radio,
subject-19,35,47,restrictive,The girl will vacuum the carpet,1,7,1,0.081,0.0336,362.1,subject,False,False,,,,,,1,carpet,subject
subject-19,36,10,non-restrictive,The man will wipe the washing machine,4,5,0,,,,,,,,,,,,1,washing-machine,
subject-19,37,1,restrictive,The woman will drink the wine,3,8,1,0.2437,0.0535,446.5,subject,False,False,,,,,,1,wine,subject
subject-19,38,21,restrictive,The woman will water the flower,3,6,0,,,,,,,,,,,,0,flower,
subject-19,39,30,non-restrictive,The girl will grab the dice,4,5,1,0.2239,0.0471,480.7,subject,False,False,,,,,,1,dice,subject
subject-19,40,28,non-restrictive,The cat will push the milk,2,4,0,,,,,,,,,,,,0,milk,
subject-19,41,32,non-restrictive,The woman will carry the beer,2,7,1,0.0707,0.0137,368.7,elsewhere,False,False,,,,,,1,beer,elsewhere
subject-19,42,24,non-restrictive,The girl will lift the rabbit,2,4,0,,,,,,,,,,,,0,rabbit,
subject-19,43,9,restrictive,The woman will read the book,3,4,0,,,,,,,,,,,,0,book,
subject-19,44,8,non-restrictive,The woman will dust the piano,2,5,0,,,,,,,,,,,,0,piano,
subject-19,45,49,restrictive,The man will lick the stamp,3,6,0,,,,,,,,,,,,0,stamp,
subject-19,46,14,non-restrictive,The boy will feed the dog,4,6,1,0.0151,0.0532,356.6,subject,False,False,,,,,,1,dog,subject
subject-19,47,0,non-restrictive,The boy will move the cake,2,6,1,0.0262,0.0535,364.4,subject,False,False,,,,,,1,cake,subject
subject-19,48,7,restrictive,The doctor will inject the child,1,4,0,,,,,,,,,,,,0,child,
subject-19,49,43,restrictive,The man will lock the safe,1,6,0,,,,,,,,,,,,1,safe,
subject-20,0,3,non-restrictive,The woman will touch the baby,2,8,0,,,,,,,,,,,,0,baby,
subject-20,1,10,restrictive,The man will repair the washing machine,1,4,1,1.1331,0.02,344.5,elsewhere,False,False,,,,,,1,washing-machine,elsewhere
subject-20,2,28,restrictive,The cat will drink the milk,3,11,0,,,,,,,,,,,,0,milk,
subject-20,3,6,restrictive,The housewife will fry the mushrooms,1,6,0,,,,,,,,,,,,0,mushrooms,
subject-20,4,21,non-restrictive,The woman will move the flower,4,7,0,,,,,,,,,,,,0,flower,
subject-20,5,12,restrictive,The man will sail the boat,3,8,0,,,,,,,,,,,,0,boat,
subject-20,6,5,non-restrictive,The hiker will photograph the mountain,4,9,1,0.7911,0.0334,357.1,elsewhere,False,False,,,,,,1,mountain,elsewhere
subject-20,7,11,non-restrictive,The baby will kick the bell,2,7,0,,,,,,,,,,,,0,bell,
subject-20,8,42,restrictive,The woman will sew the shirt,1,6,0,,,,,,,,,,,,0,shirt,
subject-20,9,23,non-restrictive,The girl will hold the scarf,2,6,0,,,,,,,,,,,,0,scarf,
subject-20,10,49,non-restrictive,The man will pick up the stamp,4,6,0,,,,,,,,,,,,0,stamp,
subject-20,11,0,restrictive,The boy will eat the cake,3,5,0,,,,,,,,,,,,0,cake,
subject-20,12,4,restrictive,The boy will bounce the ball,3,7,0,,,,,,,,,,,,0,ball,
subject-20,13,36,restrictive,The kid will build the lego,3,5,0,,,,,,,,,,,,0,lego,
subject-20,14,22,restrictive,The girl will zip the coat,1,9,0,,,,,,,,,,,,0,coat,
subject-20,15,41,non-restrictive,The boy will move the orange,4,3,1,0.0475,0.0132,97.4,subject,False,False,,,,,,1,orange,subject
subject-20,16,46,restrictive,The musician will tune the violin,1,4,0,,,,,,,,,,,,0,violin,
subject-20,17,26,restrictive,The woman will blow out the candle,1,8,0,,,,,,,,,,,,0,candle,
subject-20,18,40,restrictive,The girl will button the blouse,3,6,0,,,,,,,,,,,,0,blouse,
subject-20,19,9,non-restrictive,The woman will open the book,4,6,0,,,,,,,,,,,,0,book,
subject-20,21,18,restrictive,The boy will kick the football,1,5,0,,,,,,,,,,,,0,football,
subject-20,22,43,non-restrictive,The man will wipe the safe,2,7,0,,,,,,,,,,,,0,safe,
subject-20,23,31,non-restrictive,The woman will examine the bottle,2,7,0,,,,,,,,,,,,0,bottle,
subject-20,24,25,non-restrictive,The man will move the canvas,4,9,0,,,,,,,,,,,,0,canvas,
subject-20,25,1,non-restrictive,The woman will try the wine,4,5,0,,,,,,,,,,,,0,wine,
subject-20,26,48,restrictive,The child will inflate the balloon,3,9,0,,,,,,,,,,,,0,balloon,
subject-20,27,47,non-restrictive,The girl will move the carpet,2,2,0,,,,,,,,,,,,0,carpet,
subject-20,28,29,non-restrictive,The grandmother will eadturn the newspaper,4,3,0,,,,,,,,,,,,0,newspaper,
subject-20,29,45,non-restrictive,The chef will carry the carrot,4,4,0,,,,,,,,,,,,0,carrot,
subject-20,30,30,restrictive,The girl will roll the dice,1,8,0,,,,,,,,,,,,0,dice,
subject-20,31,19,non-restrictive,The chef will clean the bread,2,7,0,,,,,,,,,,,,0,bread,
subject-20,32,33,non-restrictive,The boy will open the suitcase,4,6,0,,,,,,,,,,,,0,suitcase,
subject-20,33,8,restrictive,The woman will play the piano,3,2,0,,,,,,,,,,,,0,piano,
subject-20,34,15,non-restrictive,The businessman will  forget the hat,2,8,1,0.0056,0.0332,517.5,pos1,False,True,1.0,0.0,0.0,0.0,0.0,1,hat,folder
subject-20,35,2,restrictive,The policeman will arrest the man,1,7,1,0.2002,0.0203,234.4,subject,False,False,,,,,,1,man,subject
subject-20,36,44,restrictive,The baker will knead the dough,3,4,0,,,,,,,,,,,,0,dough,
subject-20,37,17,non-restrictive,The man will  move the wood,4,8,1,0.4786,0.0334,258.8,subject,False,False,,,,,,1,wood,subject
subject-20,38,27,non-restrictive,The boy will touch the lamp,2,5,0,,,,,,,,,,,,0,lamp,
subject-20,39,32,restrictive,The woman will brew the beer,3,7,0,,,,,,,,,,,,0,beer,
subject-20,40,37,non-restrictive,The boy will move the banana,4,7,0,,,,,,,,,,,,0,banana,
subject-20,41,24,restrictive,The girl will groom the rabbit,3,3,0,,,,,,,,,,,,0,rabbit,
subject-20,42,20,restrictive,The baby will hug the kitten,3,3,0,,,,,,,,,,,,0,kitten,
subject-20,43,39,non-restrictive,The boy will move the shoelace,2,3,0,,,,,,,,,,,,0,shoelace,
subject-20,44,7,non-restrictive,The doctor will check the child,2,3,0,,,,,,,,,,,,0,child,
subject-20,45,13,non-restrictive,The man will  collect the cigarettes,4,7,0,,,,,,,,,,,,0,cigarettes,
subject-20,46,14,restrictive,The boy will walk the dog,1,6,0,,,,,,,,,,,,0,dog,
subject-20,47,38,restrictive,The woman will tie the apron,1,5,0,,,,,,,,,,,,0,apron,
subject-20,48,35,non-restrictive,The girl will squeeze the mascara,2,2,0,,,,,,,,,,,,0,mascara,
subject-20,49,16,restrictive,The woman will wear the dress,3,6,0,,,,,,,,,,,,0,dress,
subject-21,0,2,non-restrictive,The policeman will search the man,1,17,1,0.1538,0.0134,249.3,subject,False,False,,,,,,1,man,subject
subject-21,1,1,restrictive,The woman will drink the wine,4,12,0,,,,,,,,,,,,0,wine,
subject-21,2,46,non-restrictive,The musician will move the violin,1,10,0,,,,,,,,,,,,0,violin,
subject-21,3,36,non-restrictive,The kid will stack the lego,3,12,0,,,,,,,,,,,,0,lego,
subject-21,4,29,restrictive,The grandmother will read the newspaper,4,8,0,,,,,,,,,,,,0,newspaper,
subject-21,5,11,restrictive,The baby will ring the bell,2,12,0,,,,,,,,,,,,0,bell,
subject-21,6,16,non-restrictive,The woman will  carry the dress,3,13,0,,,,,,,,,,,,0,dress,
subject-21,7,30,non-restrictive,The girl will grab the dice,1,15,0,,,,,,,,,,,,0,dice,
subject-21,8,0,non-restrictive,The boy will move the cake,3,17,0,,,,,,,,,,,,1,cake,
subject-21,9,21,restrictive,The woman will water the flower,4,15,2,0.1449,0.0136,383.5,elsewhere,False,False,,,,,,2,flower,elsewhere
subject-21,10,10,non-restrictive,The man will wipe the washing machine,1,14,1,0.9677,0.0131,534.1,subject,False,False,,,,,,1,washing-machine,subject
subject-21,11,49,restrictive,The man will lick the stamp,4,14,0,,,,,,,,,,,,0,stamp,
subject-21,12,4,non-restrictive,The boy will throw the ball,3,15,0,,,,,,,,,,,,0,ball,
subject-21,13,18,non-restrictive,The boy will touch the football,1,17,1,0.1464,0.0335,486.2,subject,False,False,,,,,,1,football,subject
subject-21,14,3,restrictive,The woman will bathe the baby,2,9,0,,,,,,,,,,,,0,baby,
subject-21,15,39,restrictive,The boy will tie the shoelace,2,13,0,,,,,,,,,,,,0,shoelace,
subject-21,16,6,non-restrictive,The housewife will  wash the mushrooms,1,11,0,,,,,,,,,,,,0,mushrooms,
subject-21,17,19,restrictive,The chef will slice the bread,2,14,0,,,,,,,,,,,,0,bread,
subject-21,18,41,restrictive,The boy will squeeze the orange,4,12,0,,,,,,,,,,,,0,orange,
subject-21,19,40,non-restrictive,The girl will hold the blouse,3,13,0,,,,,,,,,,,,0,blouse,
subject-21,20,13,restrictive,The man will smoke the cigarettes,4,15,0,,,,,,,,,,,,0,cigarettes,
subject-21,21,33,restrictive,The boy will unzip the suitcase,4,14,0,,,,,,,,,,,,0,suitcase,
subject-21,22,37,restrictive,The boy will peel the banana,4,13,0,,,,,,,,,,,,0,banana,
subject-21,23,23,restrictive,The girl will knit the scarf,2,12,1,0.4057,0.0337,342.7,subject,False,False,,,,,,1,scarf,subject
subject-21,24,28,non-restrictive,The cat will push the milk,3,16,3,0.0668,0.0199,1970.8,elsewhere,False,False,,,,,,3,milk,elsewhere
subject-21,25,43,restrictive,The man will lock the safe,2,15,1,0.052,0.0402,621.0,pos3,False,True,0.0,0.0,1.0,0.0,0.0,1,safe,pan
subject-21,26,20,non-restrictive,The baby will grab the kitten,3,13,1,0.5218,0.0468,341.5,subject,False,False,,,,,,1,kitten,subject
subject-21,27,27,restrictive,The boy will dim the lamp,2,11,0,,,,,,,,,,,,0,lamp,
subject-21,28,9,restrictive,The woman will read the book,4,12,0,,,,,,,,,,,,0,book,
subject-21,29,15,restrictive,The businessman will wear the hat,2,14,0,,,,,,,,,,,,0,hat,
subject-21,30,24,non-restrictive,The girl will lift the rabbit,3,12,0,,,,,,,,,,,,0,rabbit,
subject-21,31,14,non-restrictive,The boy will feed the dog,1,12,0,,,,,,,,,,,,0,dog,
subject-21,32,26,non-restrictive,The woman will blow grab the candle,1,9,0,,,,,,,,,,,,0,candle,
subject-21,33,38,non-restrictive,The woman will carry the apron,1,13,0,,,,,,,,,,,,1,apron,
subject-21,34,42,non-restrictive,The woman will wash the shirt,1,10,2,0.2089,0.0535,460.2,subject,False,False,,,,,,1,shirt,subject
subject-21,35,25,restrictive,The man will paint the canvas,4,21,0,,,,,,,,,,,,0,canvas,
subject-21,36,22,non-restrictive,The girl will hang the coat,1,14,1,0.4979,0.0334,645.1,pos2,False,True,,,,,,0,coat,hook
subject-21,37,31,restrictive,The woman will open the bottle,2,16,2,0.3449,0.0401,645.4,subject,False,False,0.0,1.0,0.0,0.0,1.0,2,bottle,subject
subject-21,38,7,restrictive,The doctor will inject the child,2,14,1,0.325,0.04,582.2,pos1,False,True,1.0,0.0,0.0,0.0,0.0,1,child,microscope
subject-21,39,17,restrictive,The man will chop the wood,4,12,1,0.5404,0.0538,529.5,elsewhere,False,False,,,,,,0,wood,elsewhere
subject-21,40,8,non-restrictive,The woman will dust the piano,3,13,0,,,,,,,,,,,,0,piano,
subject-21,41,45,restrictive,The chef will grate the carrot,4,13,0,,,,,,,,,,,,0,carrot,
subject-21,42,34,non-restrictive,The boy will move the radio,1,12,1,0.003,0.02,211.8,subject,False,False,,,,,,1,radio,subject
subject-21,43,44,non-restrictive,The baker will inspect the dough,3,12,1,0.6946,0.0535,449.6,elsewhere,False,False,,,,,,1,dough,elsewhere
subject-21,44,47,restrictive,The girl will vacuum the carpet,2,15,1,0.7036,0.0333,384.8,subject,False,False,,,,,,1,carpet,subject
subject-21,45,48,non-restrictive,The child will carry the balloon,3,21,3,0.0226,0.0266,139.7,pos2,False,True,0.3333,0.6667,0.0,0.0,0.0,3,balloon,pouch
subject-21,46,5,restrictive,The hiker will climb the mountain,4,14,2,0.2616,0.0532,600.3,pos3,False,True,0.0,0.0,1.0,0.0,0.0,2,mountain,moon
subject-21,47,35,restrictive,The girl will apply the mascara,2,14,0,,,,,,,,,,,,0,mascara,
subject-21,48,32,non-restrictive,The woman will carry the beer,3,13,1,0.0911,0.0469,538.5,subject,False,False,,,,,,1,beer,subject
subject-21,49,12,non-restrictive,The man will watch the boat,3,15,0,,,,,,,,,,,,0,boat,
